,Cancelled,Arrival,Arrival month,Departure,Length of the stay,Creation date,Lead time,Cancellation date,Cxl time,Cancellation lead time,Stay type,Room type,Meal,N of pax,Non Refundable,VIP,Country,Market channel,Channel
33199,0,2019-11-22,11,2019-11-23,1,2019-09-30,53,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,United States,OTA,XML
33200,0,2019-11-16,11,2019-11-17,1,2019-09-30,47,0,0.0,0.0,W-W,Double Standard City View,RO,2,1,0,Spain,Direct / Walk-in,WEB
33202,0,2019-11-22,11,2019-11-28,6,2019-09-30,53,0,0.0,0.0,L-W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33203,0,2019-11-19,11,2019-11-21,2,2019-10-01,49,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33204,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33205,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33206,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33207,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33208,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33209,0,2019-11-15,11,2019-11-17,2,2019-10-01,45,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33210,0,2019-11-28,11,2019-12-01,3,2019-10-01,58,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33211,0,2019-11-23,11,2019-11-24,1,2019-10-01,53,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33212,0,2019-11-18,11,2019-11-20,2,2019-10-02,47,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33213,0,2019-11-19,11,2019-11-21,2,2019-10-02,48,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33215,0,2019-11-20,11,2019-11-21,1,2019-10-02,49,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
33216,0,2019-11-20,11,2019-11-21,1,2019-10-02,49,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
33217,0,2019-11-27,11,2019-11-29,2,2019-10-02,56,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,United Kingdom,Corporate / Mice,Other
33218,0,2019-11-17,11,2019-11-18,1,2019-10-02,46,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,Other
33219,0,2019-11-15,11,2019-11-18,3,2019-10-02,44,0,0.0,0.0,L-W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33220,0,2019-11-18,11,2019-11-19,1,2019-10-02,47,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33221,0,2019-11-21,11,2019-11-26,5,2019-10-02,50,0,0.0,0.0,L-W-L,Double Standard,RO,2,1,0,United States,OTA,XML
33222,0,2019-11-20,11,2019-11-22,2,2019-10-03,48,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33223,0,2019-11-28,11,2019-11-29,1,2019-10-03,56,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,United States,OTA,XML
33224,0,2019-11-21,11,2019-11-22,1,2019-10-03,49,0,0.0,0.0,L-L,Triple Standard,RO,3,0,0,Spain,Direct / Walk-in,WEB
33225,0,2019-11-19,11,2019-11-22,3,2019-10-03,47,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,OTA,XML
33226,0,2019-11-14,11,2019-11-17,3,2019-10-03,42,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33227,0,2019-11-22,11,2019-11-23,1,2019-10-03,50,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33229,0,2019-11-24,11,2019-11-25,1,2019-10-03,52,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,Spain,Corporate / Mice,EMAIL
33230,0,2019-11-16,11,2019-11-20,4,2019-10-03,44,0,0.0,0.0,L-W,Double Standard City View,RO,2,0,0,Other,OTA,XML
33231,0,2019-11-22,11,2019-11-24,2,2019-10-03,50,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,United States,OTA,XML
33233,0,2019-11-15,11,2019-11-17,2,2019-10-04,42,0,0.0,0.0,W-L,Double Standard,BB,1,0,1,Spain,GDS,GDS
33234,0,2019-11-25,11,2019-11-27,2,2019-10-04,52,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33235,0,2019-11-23,11,2019-11-24,1,2019-10-04,50,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33236,0,2019-11-16,11,2019-11-30,14,2019-10-04,43,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,OTA,EMAIL
33237,0,2019-11-19,11,2019-11-21,2,2019-10-04,46,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33238,0,2019-11-15,11,2019-11-17,2,2019-10-05,41,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33239,0,2019-11-28,11,2019-11-30,2,2019-10-05,54,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33240,0,2019-11-23,11,2019-11-28,5,2019-10-05,49,0,0.0,0.0,L-W,Double Standard,RO,2,1,0,United Kingdom,Hotel deal apps,EMAIL
33241,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33242,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33243,0,2019-11-28,11,2019-12-01,3,2019-10-05,54,0,0.0,0.0,W-L,Double Standard City View,BB,2,0,0,Other,OTA,XML
33244,0,2019-11-22,11,2019-11-24,2,2019-10-05,48,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,Other,OTA,XML
33245,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33246,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33247,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Deluxe,RO,2,1,0,Other,OTA,XML
33248,0,2019-11-30,11,2019-12-01,1,2019-10-05,56,0,0.0,0.0,W-W,Double Standard,BB,2,1,0,Spain,Direct / Walk-in,WEB
33249,0,2019-11-23,11,2019-11-24,1,2019-10-05,49,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33250,0,2019-11-22,11,2019-11-23,1,2019-10-05,48,0,0.0,0.0,W-L,Triple Standard,RO,3,1,0,Other,OTA,XML
33251,0,2019-11-29,11,2019-12-01,2,2019-10-06,54,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,United States,OTA,XML
33252,0,2019-11-29,11,2019-12-01,2,2019-10-06,54,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,United States,OTA,XML
33253,0,2019-11-29,11,2019-12-01,2,2019-10-06,54,0,0.0,0.0,W-L,Double Standard City View,RO,2,0,0,United States,OTA,XML
33254,0,2019-11-30,11,2019-12-01,1,2019-10-06,55,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33255,0,2019-11-27,11,2019-11-29,2,2019-10-07,51,0,0.0,0.0,L-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,Other
33256,0,2019-11-25,11,2019-11-28,3,2019-10-07,49,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,GDS,GDS
33257,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33258,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33259,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33260,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33261,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33262,0,2019-11-16,11,2019-11-18,2,2019-10-07,40,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,United Kingdom,Hotel deal apps,XML
33263,0,2019-11-17,11,2019-11-21,4,2019-10-07,41,0,0.0,0.0,L-W,Double Standard,BB,1,0,1,Other,Corporate / Mice,EMAIL
33264,0,2019-11-22,11,2019-11-24,2,2019-10-07,46,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,XML
33265,0,2019-11-20,11,2019-11-21,1,2019-10-07,44,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33266,0,2019-11-14,11,2019-11-17,3,2019-10-07,38,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33267,0,2019-11-15,11,2019-11-18,3,2019-10-07,39,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33268,0,2019-11-18,11,2019-11-22,4,2019-10-07,42,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33269,0,2019-11-21,11,2019-11-24,3,2019-10-07,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33270,0,2019-11-15,11,2019-11-17,2,2019-10-07,39,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33271,0,2019-11-28,11,2019-11-29,1,2019-10-07,52,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33273,0,2019-11-27,11,2019-11-28,1,2019-10-07,51,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33274,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Spain,Travel agency,XML
33275,0,2019-11-26,11,2019-11-27,1,2019-10-08,49,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33276,0,2019-11-14,11,2019-11-19,5,2019-10-08,37,0,0.0,0.0,L-W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33277,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,Germany,TTOO,EMAIL
33278,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33279,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33281,0,2019-11-30,11,2019-12-01,1,2019-10-08,53,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33282,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33283,0,2019-11-30,11,2019-12-01,1,2019-10-08,53,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33284,0,2019-11-23,11,2019-11-24,1,2019-10-08,46,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33285,0,2019-11-30,11,2019-12-01,1,2019-10-08,53,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33286,0,2019-11-28,11,2019-11-29,1,2019-10-08,51,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Spain,Direct / Walk-in,EMAIL
33287,0,2019-11-21,11,2019-11-22,1,2019-10-08,44,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
33288,0,2019-11-15,11,2019-11-17,2,2019-10-08,38,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33289,0,2019-11-14,11,2019-11-17,3,2019-10-08,37,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33290,0,2019-11-29,11,2019-12-01,2,2019-10-08,52,0,0.0,0.0,W-L,Double Standard City View,RO,2,1,0,United States,OTA,XML
33291,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double London Eye view,RO,2,0,0,Spain,Direct / Walk-in,WEB
33292,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33293,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,WEB
33294,0,2019-11-21,11,2019-11-24,3,2019-10-08,44,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33296,0,2019-11-22,11,2019-11-24,2,2019-10-08,45,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
33297,0,2019-11-29,11,2019-12-01,2,2019-10-09,51,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33298,0,2019-11-15,11,2019-11-17,2,2019-10-09,37,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33299,0,2019-11-15,11,2019-11-17,2,2019-10-09,37,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33300,0,2019-11-28,11,2019-12-01,3,2019-10-09,50,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33301,0,2019-11-28,11,2019-12-01,3,2019-10-09,50,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33302,0,2019-11-17,11,2019-11-18,1,2019-10-09,39,0,0.0,0.0,L-W,Double Standard,RO,2,0,0,United States,OTA,XML
33303,0,2019-11-18,11,2019-11-20,2,2019-10-09,40,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,Flash / Boxes,EMAIL
33304,0,2019-11-25,11,2019-11-26,1,2019-10-09,47,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33305,0,2019-11-22,11,2019-11-24,2,2019-10-09,44,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33306,0,2019-11-23,11,2019-11-24,1,2019-10-09,45,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33307,0,2019-11-14,11,2019-11-17,3,2019-10-09,36,0,0.0,0.0,W-L,Double Standard,BB,1,0,0,Other,OTA,EMAIL
33308,0,2019-11-30,11,2019-12-01,1,2019-10-09,52,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,United Kingdom,OTA,XML
33309,0,2019-11-18,11,2019-11-20,2,2019-10-09,40,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33310,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33311,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33312,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33313,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33314,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33315,0,2019-11-20,11,2019-11-21,1,2019-10-09,42,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,GDS
33316,0,2019-11-27,11,2019-11-28,1,2019-10-10,48,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33317,0,2019-11-21,11,2019-11-22,1,2019-10-10,42,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
33318,0,2019-11-21,11,2019-11-22,1,2019-10-10,42,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
33319,0,2019-11-18,11,2019-11-21,3,2019-10-10,39,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33320,0,2019-11-27,11,2019-11-28,1,2019-10-10,48,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33321,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33322,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,Other,TTOO,EMAIL
33323,0,2019-11-29,11,2019-12-01,2,2019-10-10,50,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33324,0,2019-11-29,11,2019-12-01,2,2019-10-10,50,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33326,0,2019-11-13,11,2019-11-17,4,2019-10-10,34,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33327,0,2019-11-16,11,2019-11-17,1,2019-10-10,37,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33328,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33329,0,2019-11-25,11,2019-11-26,1,2019-10-10,46,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33330,0,2019-11-25,11,2019-11-26,1,2019-10-10,46,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33331,0,2019-11-27,11,2019-11-28,1,2019-10-10,48,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33332,0,2019-11-27,11,2019-11-28,1,2019-10-10,48,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33333,0,2019-11-18,11,2019-11-19,1,2019-10-10,39,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33334,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33335,0,2019-11-16,11,2019-11-17,1,2019-10-10,37,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33336,0,2019-11-17,11,2019-11-18,1,2019-10-10,38,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33337,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33338,0,2019-11-21,11,2019-11-22,1,2019-10-10,42,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United Kingdom,Corporate / Mice,GDS
33339,0,2019-11-23,11,2019-11-24,1,2019-10-10,44,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Spain,Direct / Walk-in,WEB
33340,0,2019-11-22,11,2019-11-24,2,2019-10-10,43,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33341,0,2019-11-29,11,2019-12-01,2,2019-10-11,49,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,United Kingdom,Hotel deal apps,XML
33342,0,2019-11-27,11,2019-11-28,1,2019-10-11,47,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Spain,GDS,GDS
33343,0,2019-11-27,11,2019-11-28,1,2019-10-11,47,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Other,OTA,XML
33344,0,2019-11-23,11,2019-11-24,1,2019-10-11,43,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33345,0,2019-11-18,11,2019-11-19,1,2019-10-11,38,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33346,0,2019-11-18,11,2019-11-19,1,2019-10-11,38,0,0.0,0.0,L-L,Double Standard,RO,1,1,0,Spain,Direct / Walk-in,WEB
33347,0,2019-11-29,11,2019-12-01,2,2019-10-11,49,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33348,0,2019-11-26,11,2019-11-27,1,2019-10-11,46,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,Spain,Corporate / Mice,EMAIL
33350,0,2019-11-16,11,2019-11-18,2,2019-10-11,36,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33351,0,2019-11-18,11,2019-11-20,2,2019-10-11,38,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United States,GDS,GDS
33352,0,2019-11-19,11,2019-11-24,5,2019-10-11,39,0,0.0,0.0,W-L,Double Standard,RO,1,1,0,United States,OTA,XML
33354,0,2019-11-26,11,2019-11-27,1,2019-10-12,45,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33355,0,2019-11-22,11,2019-11-24,2,2019-10-12,41,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33356,0,2019-11-24,11,2019-11-26,2,2019-10-12,43,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33357,0,2019-11-14,11,2019-11-17,3,2019-10-12,33,0,0.0,0.0,W-L,Double Standard,RO,2,0,0,Other,OTA,XML
33358,0,2019-11-17,11,2019-11-23,6,2019-10-13,35,0,0.0,0.0,W-W,Double Standard City View,BB,2,1,0,United States,OTA,XML
33359,0,2019-11-19,11,2019-11-21,2,2019-10-13,37,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33360,0,2019-11-21,11,2019-11-22,1,2019-10-13,39,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,United States,OTA,XML
33361,0,2019-11-15,11,2019-11-18,3,2019-10-13,33,0,0.0,0.0,L-W-L,Triple Standard,RO,3,1,0,United States,OTA,XML
33362,0,2019-11-23,11,2019-11-24,1,2019-10-14,40,0,0.0,0.0,W-W,Double Standard City View,RO,2,0,0,Spain,Direct / Walk-in,WEB
33363,0,2019-11-23,11,2019-11-24,1,2019-10-14,40,0,0.0,0.0,W-W,Double Standard,RO,2,0,0,Spain,Direct / Walk-in,WEB
33364,0,2019-11-23,11,2019-11-25,2,2019-10-14,40,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33365,0,2019-11-22,11,2019-11-24,2,2019-10-14,39,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33366,0,2019-11-19,11,2019-11-21,2,2019-10-14,36,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,Other,Travel agency,EMAIL
33367,0,2019-11-20,11,2019-11-21,1,2019-10-14,37,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33368,0,2019-11-19,11,2019-11-20,1,2019-10-14,36,0,0.0,0.0,L-L,Double Standard,BB,1,0,0,Germany,GDS,XML
33369,0,2019-11-30,11,2019-12-01,1,2019-10-14,47,0,0.0,0.0,W-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33370,0,2019-11-21,11,2019-11-22,1,2019-10-14,38,0,0.0,0.0,L-L,Double Standard,BB,1,0,1,United Kingdom,Corporate / Mice,EMAIL
33371,0,2019-11-22,11,2019-11-24,2,2019-10-14,39,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,EMAIL
33372,0,2019-11-29,11,2019-11-30,1,2019-10-14,46,0,0.0,0.0,W-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33373,0,2019-11-29,11,2019-11-30,1,2019-10-14,46,0,0.0,0.0,W-L,Double Standard,RO,2,1,0,Other,OTA,XML
33374,0,2019-11-30,11,2019-12-01,1,2019-10-14,47,0,0.0,0.0,W-W,Double Standard,RO,2,1,0,Other,OTA,XML
33375,0,2019-11-20,11,2019-11-24,4,2019-10-14,37,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Spain,Direct / Walk-in,WEB
33376,0,2019-11-21,11,2019-11-22,1,2019-10-15,37,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United States,GDS,GDS
33377,0,2019-11-21,11,2019-11-24,3,2019-10-15,37,0,0.0,0.0,W-L,Double Deluxe,BB,2,0,1,Spain,Direct / Walk-in,EMAIL
33378,0,2019-11-22,11,2019-11-24,2,2019-10-15,38,0,0.0,0.0,W-L,Triple Standard,BB,3,0,0,Spain,Direct / Walk-in,EMAIL
33379,0,2019-11-25,11,2019-11-26,1,2019-10-15,41,0,0.0,0.0,L-L,Double Standard,RO,1,0,1,United States,GDS,GDS
33380,0,2019-11-17,11,2019-11-18,1,2019-10-15,33,0,0.0,0.0,L-W,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33381,0,2019-11-20,11,2019-11-23,3,2019-10-15,36,0,0.0,0.0,W-L,Double Standard,RO,1,0,0,Other,Corporate / Mice,EMAIL
33382,0,2019-11-20,11,2019-11-22,2,2019-10-15,36,0,0.0,0.0,L-L,Double Standard,RO,1,0,0,Other,Corporate / Mice,EMAIL
33383,0,2019-11-25,11,2019-11-30,5,2019-10-15,41,0,0.0,0.0,W-L,Double Standard City View,RO,1,1,0,United States,OTA,XML
33384,0,2019-11-25,11,2019-11-27,2,2019-10-15,41,0,0.0,0.0,L-L,Triple Standard,RO,3,1,0,United States,OTA,XML
33385,0,2019-11-20,11,2019-11-21,1,2019-10-15,36,0,0.0,0.0,L-L,Double Standard,BB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
33386,0,2019-11-30,11,2019-12-01,1,2019-10-15,46,0,0.0,0.0,W-W,Double Standard,HB,2,0,0,United Kingdom,Flash / Boxes,EMAIL
